Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Final_Sales,Profit_Tier
US-2014-152030,2014-12-26,2014-12-28,Second Class,Alan Dominguez,Home Office,Central,Texas,Houston,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,708.66,Loss
US-2014-134614,2014-09-20,2014-09-25,Standard Class,Philip Fox,Consumer,Central,Illinois,Bloomington,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,728.89,Loss
US-2017-107272,2017-11-05,2017-11-12,Standard Class,Troy Staebel,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,2.82,Loss
US-2017-107272,2017-11-05,2017-11-12,Standard Class,Troy Staebel,Consumer,West,Arizona,Phoenix,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,287.91,Positive
US-2016-125969,2016-11-06,2016-11-10,Second Class,Lindsay Shagiari,Home Office,West,California,Los Angeles,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,96.08,Loss
US-2016-125969,2016-11-06,2016-11-10,Second Class,Lindsay Shagiari,Home Office,West,California,Los Angeles,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,281.5,Positive
US-2017-164147,2017-02-02,2017-02-05,First Class,Dorothy Wardle,Corporate,East,Ohio,Columbus,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,70.76,Loss
US-2017-164147,2017-02-02,2017-02-05,First Class,Dorothy Wardle,Corporate,East,Ohio,Columbus,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,92.4,Positive
US-2017-164147,2017-02-02,2017-02-05,First Class,Dorothy Wardle,Corporate,East,Ohio,Columbus,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,25.32,Positive
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,Lena Creighton,Consumer,West,California,Roseville,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192,23.65,Positive
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,Lena Creighton,Consumer,West,California,Roseville,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568,41.82,Positive
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,Lena Creighton,Consumer,West,California,Roseville,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,13.59,Positive
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,Lena Creighton,Consumer,West,California,Roseville,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,4.74,Positive
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,Lena Creighton,Consumer,West,California,Roseville,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,89.89,Positive
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,Lena Creighton,Consumer,West,California,Roseville,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,77.74,Positive
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,Lena Creighton,Consumer,West,California,Roseville,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,50.88,Positive
CA-2016-110366,2016-09-05,2016-09-07,Second Class,Jonathan Doherty,Corporate,East,Pennsylvania,Philadelphia,Furniture,Furnishings,"Howard Miller 13-3/4\" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,97.7,Positive
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,Sally Hughsby,Corporate,West,California,San Francisco,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,10.41,Positive
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,Sally Hughsby,Corporate,West,California,San Francisco,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,12.81,Positive
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,Sally Hughsby,Corporate,West,California,San Francisco,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,169.57,Positive
CA-2017-155376,2017-12-22,2017-12-27,Standard Class,Sandra Glassco,Consumer,Central,Missouri,Independence,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518,990.53,High
CA-2015-110744,2015-09-07,2015-09-12,Standard Class,Helen Andreada,Consumer,West,California,Pasadena,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579,792.88,Positive
CA-2014-110072,2014-10-22,2014-10-28,Standard Class,Maureen Gastineau,Home Office,East,Ohio,Newark,Furniture,Furnishings,"Seth Thomas 14\" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,110.79,Positive
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,Justin Ellison,Corporate,Central,Wisconsin,Franklin,Technology,Phones,Plantronics Cordless�Phone Headset�with In-line Volume - M214C,384.45,11,0.0,103.8015,453.65,High
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,Justin Ellison,Corporate,Central,Wisconsin,Franklin,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,176.96,Positive
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,Justin Ellison,Corporate,Central,Wisconsin,Franklin,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552,2303.17,High
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,Justin Ellison,Corporate,Central,Wisconsin,Franklin,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,202.43,Positive
CA-2016-158834,2016-03-13,2016-03-16,First Class,Tamara Willingham,Home Office,West,Arizona,Scottsdale,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,186.35,Positive
CA-2016-158834,2016-03-13,2016-03-16,First Class,Tamara Willingham,Home Office,West,Arizona,Scottsdale,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded�Headset,203.184,2,0.2,15.2388,239.76,Positive
CA-2015-124919,2015-05-31,2015-06-02,First Class,Stephanie Phelps,Corporate,West,California,San Jose,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271,68.89,Positive
CA-2015-124919,2015-05-31,2015-06-02,First Class,Stephanie Phelps,Corporate,West,California,San Jose,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392,124.51,Positive
CA-2015-124919,2015-05-31,2015-06-02,First Class,Stephanie Phelps,Corporate,West,California,San Jose,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288,95.44,Positive
CA-2015-118948,2015-05-28,2015-06-03,Standard Class,Neil Knudson,Home Office,West,Washington,Seattle,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901,7.82,Positive
CA-2014-104269,2014-03-01,2014-03-06,Second Class,Dave Brooks,Consumer,West,Washington,Seattle,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,539.93,Positive
CA-2016-114104,2016-11-20,2016-11-24,Standard Class,Nora Paige,Consumer,Central,Oklahoma,Edmond,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714,17.25,Positive
CA-2016-114104,2016-11-20,2016-11-24,Standard Class,Nora Paige,Consumer,Central,Oklahoma,Edmond,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325,1115.02,High
CA-2016-162733,2016-05-11,2016-05-12,First Class,Ted Trevino,Consumer,West,California,Los Angeles,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691,7.06,Positive
CA-2015-119697,2015-12-28,2015-12-31,Second Class,Eric Murdock,Consumer,East,Pennsylvania,Philadelphia,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,64.17,Positive
CA-2016-154508,2016-11-16,2016-11-20,Standard Class,Ruben Dartt,Consumer,West,New Mexico,Carlsbad,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.348,33.51,Positive
CA-2016-113817,2016-11-07,2016-11-11,Standard Class,Max Jones,Consumer,West,Washington,Seattle,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,32.66,Positive
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,Central,Texas,San Antonio,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,11.72,Positive
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,Central,Texas,San Antonio,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,9628.74,Loss
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,Central,Texas,San Antonio,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,325.6,Loss
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,Central,Texas,San Antonio,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,2053.27,Loss
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,Central,Texas,San Antonio,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,37.84,Positive
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,Central,Texas,San Antonio,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,210.02,Loss
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,Central,Texas,San Antonio,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,169.89,Positive
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,Chad Sievert,Consumer,West,California,Los Angeles,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",20.94,3,0.0,9.8418,24.71,Positive
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,Chad Sievert,Consumer,West,California,Los Angeles,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,130.93,Positive
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,Chad Sievert,Consumer,West,California,Los Angeles,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,401.37,Positive
US-2014-100853,2014-09-14,2014-09-19,Standard Class,Jennifer Braxton,Corporate,Central,Illinois,Chicago,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12,61.89,Loss
US-2014-100853,2014-09-14,2014-09-19,Standard Class,Jennifer Braxton,Corporate,Central,Illinois,Chicago,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,23.79,Positive
US-2017-152366,2017-04-21,2017-04-25,Second Class,Shirley Jackson,Consumer,Central,Texas,Houston,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,114.77,Loss
US-2015-101511,2015-11-21,2015-11-23,Second Class,Joel Eaton,Consumer,East,Ohio,Newark,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,468.23,Loss
US-2015-101511,2015-11-21,2015-11-23,Second Class,Joel Eaton,Consumer,East,Ohio,Newark,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,18.74,Loss
CA-2015-137225,2015-12-15,2015-12-19,Standard Class,Jim Kriz,Home Office,East,New York,New York City,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.4104,3.87,Positive
CA-2014-166191,2014-12-05,2014-12-09,Second Class,David Kendrick,Corporate,Central,Illinois,Decatur,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,29.28,Positive
CA-2014-166191,2014-12-05,2014-12-09,Second Class,David Kendrick,Corporate,Central,Illinois,Decatur,Technology,Accessories,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB,408.744,7,0.2,76.6395,482.32,Positive
CA-2014-158274,2014-11-19,2014-11-24,Second Class,Robert Marley,Home Office,South,Louisiana,Monroe,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.0296,594.67,High
CA-2014-158274,2014-11-19,2014-11-24,Second Class,Robert Marley,Home Office,South,Louisiana,Monroe,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986,176.94,Positive
CA-2014-158274,2014-11-19,2014-11-24,Second Class,Robert Marley,Home Office,South,Louisiana,Monroe,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,34.22,Positive
CA-2016-105018,2016-11-28,2016-12-02,Standard Class,Sally Knutson,Consumer,East,Connecticut,Fairfield,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,8.45,Positive
CA-2014-123260,2014-08-26,2014-08-30,Standard Class,Frank Merwin,Home Office,West,California,Los Angeles,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984,208.62,Positive
CA-2016-157000,2016-07-16,2016-07-22,Standard Class,Alice McCarthy,Corporate,Central,Texas,Grand Prairie,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,43.92,Positive
CA-2016-157000,2016-07-16,2016-07-22,Standard Class,Alice McCarthy,Corporate,Central,Texas,Grand Prairie,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,23.62,Positive
CA-2015-102281,2015-10-12,2015-10-14,First Class,Mark Packer,Home Office,East,New York,New York City,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,1060.98,High
CA-2015-102281,2015-10-12,2015-10-14,First Class,Mark Packer,Home Office,East,New York,New York City,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.0928,84.68,Positive
CA-2015-102281,2015-10-12,2015-10-14,First Class,Mark Packer,Home Office,East,New York,New York City,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.8832,61.17,Positive
CA-2015-102281,2015-10-12,2015-10-14,First Class,Mark Packer,Home Office,East,New York,New York City,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,739.1,Positive
CA-2015-102281,2015-10-12,2015-10-14,First Class,Mark Packer,Home Office,East,New York,New York City,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.567,23.48,Positive
CA-2015-131457,2015-10-31,2015-11-06,Standard Class,Mary Zewe,Corporate,West,California,Redlands,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.7116,16.85,Positive
CA-2014-140004,2014-03-21,2014-03-25,Standard Class,Cassandra Brandow,Consumer,East,Ohio,Hamilton,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,8.74,Positive
CA-2014-140004,2014-03-21,2014-03-25,Standard Class,Cassandra Brandow,Consumer,East,Ohio,Hamilton,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,7.14,Positive
CA-2017-107720,2017-11-06,2017-11-13,Standard Class,Valerie Mitchum,Home Office,East,New Jersey,Westfield,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276,54.59,Positive
US-2017-124303,2017-07-06,2017-07-13,Standard Class,Fred Hopkins,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2\" x 11\", Light Blue",2.946,2,0.7,-2.2586,3.48,Loss
US-2017-124303,2017-07-06,2017-07-13,Standard Class,Fred Hopkins,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,18.95,Positive
CA-2017-105074,2017-06-24,2017-06-29,Standard Class,Maria Bertelson,Consumer,East,Ohio,Akron,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,25.66,Positive
CA-2014-133690,2014-08-03,2014-08-05,First Class,Bruce Stewart,Consumer,West,Colorado,Denver,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,258.13,Loss
CA-2014-133690,2014-08-03,2014-08-05,First Class,Bruce Stewart,Consumer,West,Colorado,Denver,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925,3.07,Positive
US-2017-116701,2017-12-17,2017-12-21,Second Class,Logan Currie,Consumer,Central,Texas,Dallas,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668,78.22,Loss
CA-2017-126382,2017-06-03,2017-06-07,Standard Class,Heather Kirkland,Corporate,South,Tennessee,Franklin,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712,41.5,Positive
CA-2017-108329,2017-12-09,2017-12-14,Standard Class,Laurel Elliston,Consumer,West,California,Whittier,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768,524.83,Positive
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,Joseph Holt,Consumer,Central,Michigan,Saginaw,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.8744,99.03,Positive
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,Joseph Holt,Consumer,Central,Michigan,Saginaw,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.6346,155.74,Positive
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,Joseph Holt,Consumer,Central,Michigan,Saginaw,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,18.79,Positive
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,Joseph Holt,Consumer,Central,Michigan,Saginaw,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.2099,61.7,Positive
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,Joseph Holt,Consumer,Central,Michigan,Saginaw,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.6796,108.55,Positive
CA-2015-101007,2015-02-09,2015-02-13,Second Class,Michael Stewart,Corporate,Central,Texas,Dallas,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5,24.54,Positive
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,Victoria Wilson,Corporate,East,Ohio,Medina,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88,27.94,Positive
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,Victoria Wilson,Corporate,East,Ohio,Medina,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323,533.89,Loss
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,Victoria Wilson,Corporate,East,Ohio,Medina,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958,74.32,Loss
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,Victoria Wilson,Corporate,East,Ohio,Medina,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,9,0.7,-950.4,1401.84,Loss
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,Victoria Wilson,Corporate,East,Ohio,Medina,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,105.71,Positive
CA-2016-130162,2016-10-28,2016-11-01,Standard Class,Jonathan Howell,Consumer,West,California,Los Angeles,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.0568,109.81,Positive
CA-2016-130162,2016-10-28,2016-11-01,Standard Class,Jonathan Howell,Consumer,West,California,Los Angeles,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782,356.8,Positive
CA-2015-169397,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148,6.59,Positive
CA-2015-169397,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302,26.79,Positive
CA-2015-169397,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432,23.34,Loss
CA-2015-169397,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Furniture,Furnishings,"Executive Impressions 14\" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,85.79,Positive
CA-2015-169397,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904,566.39,Loss
CA-2015-169397,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,East,Ohio,Dublin,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168,32.06,Positive
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,David Smith,Corporate,Central,Michigan,Detroit,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.0,0.968,2.6,Positive
